Actinobacillus,Actinomyces,Aggregatibacter,Alkalibacterium,Atopobium,Bacillus,Bacteroides,Bulleidia,Campylobacter,Capnocytophaga,Catonella,Chryseobacterium,Corynebacterium,Defluvibacter,Dialister,Fusobacterium,Gemella,Granulicatella,Haemophilus,Halomonas,Helicobacter,Herbaspirillum,Janthinobacterium,Kingella,Lautropia,Leptotrichia,Luteibacter,Marinilactibacillus,Microbacterium,Micrococcus,Mogibacterium,Moryella,Neisseria,Nesterenkonia,Ochrobactrum,Oribacterium,Other,Paracoccus,Parvimonas,Pedobacter,Peptostreptococcus,Porphyromonas,Prevotella,Propionibacterium,Pseudomonas,Psychrobacter,Rothia,Selenomonas,Shewanella,Sphingomonas,Staphylococcus,Stenotrophomonas,Streptococcus,TG5,Tannerella,Thiobacillus,Treponema,Unclassified,Veillonella,[Prevotella],Helicobacter_Pylori
-0.18172467,4.7981577,0.70874643,2.5691252,1.2442292,-0.6429111,1.3119521,1.9018286,0.93949074,2.0273,0.5060413,0.16240369,0.5387614,-1.0321,1.7522327,3.9735622,3.2528527,5.210608,3.4520772,0.73231906,0.0,0.6808449,0.8682429,-0.030964842,0.91913533,3.1103687,-0.89483035,-0.77713597,1.8153555,0.3743498,2.2350605,1.773526,3.293665,2.7450168,-1.2100168,2.470297,2.9475396,-0.08622029,0.82154566,1.4191556,0.44549656,4.4371247,7.1693563,2.7566736,2.8125982,0.07768253,3.9053583,3.123249,-0.9525857,-1.0888513,1.4445379,2.010365,6.4773016,-0.628982,1.0449224,-1.1611427,1.675315,5.5817156,2.7808766,3.8840876,0
0.22722498,5.630147,0.24421038,4.0065703,3.9554353,-1.0103784,4.704079,3.746982,2.9060144,1.7980031,-0.6383446,-0.43583727,2.4766173,-0.25288996,3.2201834,5.6021466,1.4803381,5.0285797,2.043862,-0.33231476,0.0,-1.0126358,-0.40041307,1.768516,0.49946728,3.71343,-0.71727055,-0.89147013,1.6356099,-0.12994663,2.0184493,2.5627894,5.1266675,-0.20081209,0.8074942,2.735195,4.2188454,0.4741317,2.6988785,2.3811944,1.3800045,2.8769855,6.779661,2.1546712,0.82438046,-0.48606673,2.9149148,1.8820056,-0.20398925,-0.11142599,1.0080249,2.4827645,7.3060555,-0.45504507,0.42362455,-0.84654003,0.80297875,5.553984,6.257304,4.412714,0
0.22302157,5.6771493,0.9310148,5.4563723,2.4569857,-0.09007239,2.9884744,3.4952137,3.1972847,2.1331108,1.2616696,0.8153901,0.6812693,-1.1610622,2.1541016,5.1761794,1.8799285,5.727033,3.1081295,1.5227494,0.0,0.37822467,0.29864013,0.51341593,1.0384423,3.4246016,-0.18079098,0.93949425,3.7606869,0.105011314,1.4402529,0.94748366,1.9959502,-0.28006923,0.91489464,3.2615795,3.4883704,1.0513827,2.2514296,4.579651,0.6714666,4.286812,6.313705,0.782924,3.473306,0.40990216,4.5010424,2.1733062,-0.31429124,0.25143367,-0.28489068,2.8208072,6.0952277,0.19583505,1.8655003,-0.4526299,1.2316657,6.51477,4.2189617,4.6134725,0
-0.5329823,5.246421,1.3043488,4.4846807,3.5592833,-0.23576406,1.3732702,2.1463828,2.738714,1.6324598,-0.13314937,1.0410477,-0.51056385,-0.6524279,3.0493832,4.9160175,3.3190062,5.1539454,2.4288657,2.1100037,0.0,0.11645144,-0.38815698,1.3388762,-0.3751539,1.4309847,-1.1604483,-0.56731683,1.0683627,-1.1488184,1.8349031,1.538158,3.340566,-0.42436337,-0.5746665,3.622557,2.134358,0.55598396,2.8674407,3.4069088,0.22007906,4.831488,6.7670593,0.72259146,0.74180394,0.69249487,3.1521423,0.4187084,-0.7174805,1.1310436,-0.0066313795,2.5099006,6.5558076,-0.46332425,0.92494386,-0.4666411,1.3900951,7.31557,5.6377172,3.4898636,0
0.14050215,4.277783,1.3318375,2.7589307,2.363957,-0.5120027,3.5803704,2.775902,2.9203408,2.1898592,0.11854709,0.054713897,1.2720374,-0.5858935,1.4091493,4.202508,3.2454426,5.1352587,1.8978039,-0.15396412,0.0,-0.6707803,0.57162815,1.2701862,0.9133937,1.6470441,-0.6539027,-0.09409684,2.1210306,-0.21006063,1.8929946,2.1944892,3.0921254,0.47832838,0.80511695,2.1165347,3.5660934,-0.51076984,1.8600802,3.1452854,1.4339852,2.1415124,6.629869,2.2043176,1.3468444,0.9555486,4.4161882,2.2250967,-0.7900705,0.5367111,1.5475525,2.9990203,7.050007,0.32454827,1.8887689,-0.067460455,2.9592946,6.1150002,5.6331453,3.3139338,0
0.25315556,5.8104954,0.57306635,5.297445,3.2339737,-0.64234424,3.3555894,3.9244325,1.7684156,2.2928205,-0.6701873,0.7480754,0.3969431,-0.5752621,2.8964455,2.4776251,2.7411985,5.5375085,3.2153404,1.256796,0.0,-0.0852014,-0.5692836,0.5960396,0.9637631,2.7905784,-1.2953178,-0.5572904,3.1198332,0.66006225,1.1641226,1.215669,4.6907387,-0.15750113,-0.22370023,3.560682,2.7478418,0.24059664,2.4157882,5.036157,0.48079652,4.076614,7.573968,2.3761437,1.4835157,0.16339579,2.5500376,0.70286244,-0.53638417,-0.9477381,2.0104606,2.395401,7.7231073,0.17354499,1.6589652,-0.99390996,0.8390239,5.9747667,4.8357673,5.168641,0
-0.5436709,5.9419756,0.1402221,5.641737,3.094741,0.2931942,3.7814376,3.9454093,2.536754,0.90974915,0.13195391,-0.3644703,1.255513,-0.58515126,1.0816572,5.217128,2.3771355,5.418224,3.261943,0.22586472,0.0,0.1664345,-0.3681307,0.79177433,0.8211178,2.6366405,-1.2081963,-0.08561444,2.2303424,0.6522785,0.057474464,1.380301,3.879019,-0.75550056,0.673757,3.459822,3.9331937,1.4789339,2.4445276,3.015115,1.2725201,4.060541,6.421741,2.4640188,1.2435621,-0.38470197,4.364104,1.5130047,-1.152191,-0.69888157,0.58062005,3.938207,7.240354,-1.1702509,1.1563178,-0.038126364,0.5032409,6.002008,5.780748,5.4501567,0
1.509345,5.085486,0.3623206,5.137739,2.5245056,-0.31052575,5.160131,2.8508718,2.4211636,2.3654664,-0.44547975,1.8026642,0.7744408,-0.94370884,1.8751389,5.043205,3.1460266,4.885669,4.188637,0.3687884,0.0,-0.7648935,-0.7963415,0.46930122,0.49540392,2.378864,-1.2141162,-0.04961549,1.137214,-0.78697044,0.6708831,2.2651885,4.175072,-0.28186122,-0.6014141,2.404031,3.4693685,-0.5021738,1.5857399,3.913131,2.8885944,4.083876,7.298821,2.4666803,0.5472013,-0.59048563,4.200241,0.37024152,-0.13091989,-0.287575,1.8804498,2.6630387,7.4250903,-0.2759666,0.2753747,-0.34694478,3.8902972,6.3289924,6.1725698,1.9272319,0
0.57308316,4.7885294,1.2608867,3.0071676,2.2252576,-0.15874869,1.8536696,2.1916134,2.193308,1.9961985,1.1028328,0.5310063,2.019049,-0.3712641,1.869155,6.0972457,1.7532545,5.217461,2.9909678,0.7071034,0.0,-0.27131683,0.76669633,1.0592735,0.63963056,4.1496325,-0.11005841,-0.2040275,0.24986185,-0.74577576,2.1082659,1.5713204,4.313089,2.1945755,0.15098795,2.526697,3.5654042,0.28975397,1.4170704,1.4596672,1.2692533,4.269036,7.1348166,1.6206857,1.7866253,-0.35626763,4.5468736,2.1969576,-0.9089836,0.3138149,0.3591079,1.8574624,7.055422,-0.16126822,1.7187853,0.5746387,2.3085654,6.3674293,4.964418,3.6540256,0
1.1581554,4.7586346,0.45825887,4.757299,2.9907238,-0.52674395,4.7011943,2.906727,2.5842566,1.8321121,0.5577472,0.21277611,1.1001443,0.09309561,2.006614,6.2686777,0.86850804,5.5301085,3.271919,1.0723807,0.0,-0.22611697,0.64196825,-0.28291413,1.9320424,4.232778,-0.69288826,0.4599117,2.1351159,-0.39246014,1.762113,1.8498136,4.5367513,1.1662352,0.53556526,2.9230056,3.796869,0.0500227,0.8551247,3.4145627,2.0256538,3.7349024,6.78575,2.088189,0.63898355,-0.4152128,5.534168,1.5229852,0.6340358,-0.25067207,1.2307621,1.6412169,7.6558022,-0.15738176,1.2030507,-0.82844,3.1264508,6.1714635,5.722687,4.3795724,0
-0.32330188,5.3407326,2.5921412,2.141975,2.973352,-0.64940834,2.8489804,2.949771,2.9898994,3.1582747,1.2796181,0.7167012,1.5163922,-0.8959286,1.6743697,2.6250868,1.8399864,4.7587323,2.8987918,-0.10658646,0.0,-0.4262942,-0.47956824,0.8196984,0.6611793,3.7923422,-1.0902632,-0.7720038,1.7331398,-0.71341807,-0.25446713,1.8490428,3.069457,0.23701954,-0.029233834,2.2923756,3.1767135,-0.5257137,2.7700481,4.528496,1.2855272,2.9884727,6.5304403,0.6368087,2.314657,0.05190715,3.4067855,3.5394487,-0.32246852,-0.79810196,-0.8515795,1.5198057,6.456129,0.40167096,1.1075737,0.036627095,1.8015221,6.121741,5.7552924,4.719906,0
1.5336938,4.4782715,0.08022496,5.0578732,3.2574635,-0.90802264,4.5967393,1.7280515,3.4128292,3.5372827,-0.36793053,-0.6390728,0.9469975,-0.9593153,2.413284,3.1246266,0.6404536,5.6137834,2.8966777,1.2715249,0.0,-0.9685355,-0.35869578,-0.15532896,0.80345476,3.7666576,-0.45786256,-0.26845694,3.4818819,0.20754285,0.3843995,2.5498085,5.1296,0.3811496,0.23480418,3.6931424,3.8681324,-1.0117964,2.0827458,6.4741783,1.8162016,3.765311,6.6458416,1.6107345,1.433158,-0.48947617,3.1397953,2.8854873,-0.30193967,-0.53986037,-0.61025155,1.3651142,6.879461,1.518864,-0.36297894,-1.2602688,2.632023,6.2405844,6.1697392,5.744091,0
0.8754585,4.882813,-0.45410085,4.344314,2.0645735,-0.8437518,6.7376494,4.1871133,2.5622761,1.9356984,-0.32554054,0.73855054,0.6855691,-0.6883041,2.3191786,5.052854,1.9155122,5.2947183,3.652499,0.5189906,0.0,-0.044202246,1.029091,0.040568367,2.3322206,3.9084532,-0.6473352,0.00414509,1.3128895,-0.94500643,1.4307936,2.9622922,4.725715,-0.1573595,0.28421324,2.6946635,3.7605119,-1.2153343,0.6144665,4.4252915,2.9649105,1.3994533,7.146104,2.0931952,1.091054,-0.15157847,6.380551,1.3014083,0.867575,0.29015106,1.8509443,2.7790973,7.3346424,-0.34263268,0.4840181,-0.15332183,1.6432763,6.166515,5.8215647,4.7185965,0
0.7895859,4.2116766,1.3237878,3.3921442,1.8926415,0.10196902,2.78263,2.32601,1.1249568,2.025641,0.40080193,0.4712673,0.86986387,-0.21858175,0.8651282,5.528606,2.7023218,5.249898,2.6627526,0.5426536,0.0,-0.12641735,0.9772986,0.26211444,0.8520492,3.0477998,-0.48859054,0.5611675,1.108903,0.6734075,1.6736146,2.1452622,2.5236893,1.5777415,0.17957696,2.86335,3.7497296,0.41490328,1.2866889,2.1353276,1.3833799,3.9363127,6.8141923,2.3806677,2.0956535,-0.26005998,5.0408206,2.411364,-0.6592784,0.05945548,2.2292814,2.8588858,7.2323422,0.6539987,1.1995045,-0.37117088,2.724299,6.0121365,4.4462895,3.6546838,0
0.90066975,5.317683,0.19419251,6.1853294,3.6265566,-0.27208242,4.8773146,3.419479,2.766165,1.494488,-0.3856413,-0.090313256,-0.010053511,-0.6434942,2.0186288,3.131168,1.9915309,5.61963,4.310201,1.1543487,0.0,-0.5550915,-0.0765967,-0.078076124,1.1960318,1.3769128,-0.1730833,-0.28809503,3.8374364,-0.42372712,0.8611452,1.9784331,5.1435804,-0.68913543,0.78355485,3.1998355,3.9188347,-0.34101295,1.3207288,6.078732,2.3518164,3.3676195,6.7435727,3.073224,1.6077098,0.21970342,5.7707667,0.5999276,0.47211784,0.9311808,1.2302423,4.267646,6.911528,-0.2604862,-0.13887537,-0.47991243,2.9221692,7.355367,5.9759846,5.8441415,0
0.77573174,5.5272045,0.70244783,5.466086,3.448085,0.67235816,3.86437,3.043356,2.8703756,1.3340968,-0.27264255,0.57481474,2.1666303,-1.1245989,0.9409235,5.5661945,2.0971162,5.0383782,5.303399,-0.22721265,0.0,-0.35130262,-0.98275024,0.45341596,1.0148988,1.9761475,-1.2216964,-0.6140674,3.2649314,-0.5659917,1.7416257,0.9388067,4.0981956,-0.37042335,-0.818394,2.2570739,3.769511,0.44977793,2.2252774,4.5476723,2.9195735,5.264193,7.3924665,2.927474,0.4422451,-1.0875367,6.1550865,0.76504064,-0.93565375,-0.33801764,1.1731194,4.4165225,6.970161,-1.0099226,0.24224962,-0.76883733,3.562686,7.1349325,6.4297075,3.5543675,0
-0.6364293,5.5297117,0.38767326,3.3803475,2.7732832,0.2350097,2.0380714,2.5330563,1.4070035,2.4021962,-0.65820295,0.11303301,0.56876326,-0.7972343,2.2399619,2.8175056,3.2509634,5.3716736,3.5517726,2.2268748,0.0,0.06483139,0.88094807,0.35380957,0.64385694,1.2302771,-1.2462544,-0.722072,3.0083592,1.0188683,0.7602542,2.1290932,5.224597,0.13074198,-0.9611189,3.7192872,2.9752276,-0.024826998,2.4819734,4.78418,1.3007815,3.2182376,6.9083557,2.3913274,1.2285602,1.3462741,3.7747552,1.4610806,-0.39710373,-0.29593349,1.3791318,2.5550148,7.125504,-0.9092296,1.0439782,-0.8227838,3.4874127,6.591009,5.325438,4.912857,0
0.3765157,5.846053,2.0535104,3.393588,2.0743792,-1.0011839,3.4847393,1.4681681,1.1611217,0.36106214,0.31441405,1.1910613,0.07491148,0.17581403,1.452535,4.5791173,1.4929004,4.9976306,4.129972,1.1747881,0.0,0.4848461,-0.02181271,0.056418747,0.25913048,4.3667855,-0.5682042,-0.5267989,1.4740326,-0.108173445,1.7278687,1.1354033,4.1251445,0.45843908,-0.090856254,3.1867566,4.276221,-0.22839637,0.80470216,2.7236264,1.587135,4.27142,6.6254587,2.5461543,2.1199925,-0.5320091,5.231339,1.5657125,-0.3283312,1.1256275,0.5146185,3.3630965,6.632518,-0.44691667,0.2496208,-0.0035638053,1.5880814,7.192381,5.7626266,5.5847206,0
1.0015445,5.444356,0.06643799,2.3167388,1.4083333,-0.61118287,3.1707535,2.7903264,2.8186765,3.3631883,0.0450592,0.73055375,1.3918167,-1.3589455,1.6890811,6.4989085,3.2334747,5.317327,3.5704036,-0.272999,0.0,-1.0263339,0.35319972,0.41264927,0.7838615,4.8981085,-1.1586615,0.74179316,0.7482341,-0.1815393,2.2835176,2.6969764,4.110943,0.731759,-0.85762846,2.8966131,2.3510125,-0.397573,1.3369226,2.4385824,2.4134815,4.491836,7.2998238,1.1458507,0.5804352,0.34285724,4.9775624,1.4366472,-0.17919819,-0.45892242,1.0040032,2.0467188,6.7717123,0.40268213,2.6112194,-0.3571204,5.1856194,5.980224,5.160918,1.1037095,0
-0.078143135,4.4981647,2.5581834,3.60318,2.2484343,1.2722489,2.043605,0.92384946,1.6159482,0.8758225,-0.39870563,-0.02670821,0.6780806,-0.6336796,1.2699239,4.354745,2.1537588,5.1936383,2.4791186,1.2750235,0.0,-0.44699258,-0.33334056,0.31724378,1.8445463,2.3044167,-0.2547393,-0.73523694,2.6278691,0.05426753,1.0162104,1.5612489,3.9727194,1.411181,-0.4007355,1.9077146,3.6928265,-0.2890189,3.1171424,4.91086,1.9677565,4.5024734,6.1657023,2.8213775,1.5697039,0.72571456,6.0848885,0.08125607,-0.7764231,0.43256047,-0.33453554,2.8901906,7.162391,-1.0818441,0.18494876,-0.027483234,0.6726869,7.1152954,5.451536,4.9336243,0
-0.68978274,5.2496552,-0.64944917,3.147409,5.016521,-1.2761793,4.2617292,4.53992,3.8939788,2.1714056,-0.45039967,0.47134832,1.7984968,-0.9731477,0.6370578,5.835228,3.2516465,4.9410543,3.7108343,-0.94997156,0.0,-0.64459836,-0.88513184,1.8249875,0.08751225,2.2690523,-1.4634322,-0.87255746,-0.652405,-1.5101749,0.18887867,2.7521722,5.1740456,-0.8191637,-0.608743,4.221228,3.1929734,-1.2730418,1.1588613,2.250475,2.3352408,1.481932,7.435084,1.9338211,-0.60190445,-1.0618769,5.4569016,3.9311254,-1.1135269,-0.3550308,-0.018888514,3.812583,7.517293,0.18323454,1.9486997,2.0106366,3.5383124,5.7958026,6.7902904,5.205122,0
0.124520935,5.4812512,1.0457551,3.0602512,2.545126,-0.7551529,2.564372,3.1683455,2.2108753,2.7448223,0.0008179945,1.1300046,0.3523027,-1.0282742,1.709688,5.1659837,2.8629305,5.254325,2.1876829,0.2886057,0.0,0.08979771,1.6456113,0.1588753,1.9637271,4.3559165,-1.135748,0.3273988,1.5011057,-0.20234251,2.489675,2.203418,3.9584718,1.1194175,-0.89612573,3.1723747,2.2631958,-1.0186397,1.6994538,4.6724634,1.5766516,1.8445525,7.3902497,1.1357646,1.1025445,1.0375917,3.4007883,1.6014682,0.9210917,-0.08699004,0.37326834,1.9206393,6.846346,0.42420402,2.7035608,-0.34653836,4.708976,6.2657056,5.098418,1.9397675,0
-0.12452132,5.065381,0.7585925,4.565823,3.9032354,-0.10870346,5.41252,3.8134294,3.8719609,2.5283818,-0.07108492,-0.5990473,2.5252845,-1.1873478,1.7263248,3.6891112,1.0474367,5.3630824,4.1453323,0.4549242,0.0,-1.1060562,-0.54199237,1.1829976,0.90696746,3.377631,-0.49217078,-0.2883309,2.0501294,-0.58717877,0.8775141,2.592275,5.018156,-1.0392737,1.2691948,3.8276632,3.9504483,0.027427299,1.9646921,5.0891695,2.3724186,2.7851818,7.072399,0.87417036,0.16962774,-0.6628739,5.4421625,2.3470516,-0.7259862,-0.12545925,-0.81773764,3.288554,6.926376,-0.788702,0.913421,0.23320863,1.4422055,6.7346044,6.493314,5.7368307,0
-0.082264476,4.9277616,2.863673,4.0228786,3.224454,-0.5142587,1.836834,3.2295623,2.9093122,3.0204508,0.64365417,-0.38702407,0.3817309,0.85556704,1.565805,4.904538,3.554128,5.1830397,2.4463537,0.8259539,0.0,-0.073535904,-0.4278401,0.7457161,2.2413824,3.5242863,-0.87622994,-0.400108,2.3701272,0.3609633,1.9983172,2.7448742,2.5570014,1.1695409,1.29309,2.9782667,3.6042874,-0.5364832,3.4554896,3.5148234,1.3540137,3.6465676,6.918453,2.104942,1.6112578,-0.57336444,5.172854,3.0004258,-0.99379224,-0.09040546,0.48744255,2.065194,7.755334,0.23780282,2.0306258,-1.3889669,1.490614,5.998703,5.876023,5.366598,0
-0.12141103,5.394082,0.57063884,4.152749,3.2860432,-0.7160418,4.398469,3.7974753,3.5165794,0.8514877,0.7503077,1.8097574,0.8440444,-0.7680494,2.1680975,4.924839,2.6716697,5.320728,3.0795827,0.33351585,0.0,0.14948021,0.41442645,1.503233,0.3112472,3.389923,-0.3234332,0.121340126,0.89208937,-0.78747076,2.679392,1.1520752,3.530873,-0.15750884,0.90147066,2.750018,2.4604928,0.49013838,1.0799116,2.1059194,1.4866354,3.5417066,6.9598475,0.7967583,0.93815947,0.91776913,3.6384041,1.4364699,0.08276341,0.8008819,1.1205236,2.8768349,6.5692086,0.80061007,2.2702081,0.9286671,1.8225882,6.9817595,5.6860394,4.343671,0
0.0683202,5.111665,1.292686,5.232283,2.2396865,0.9845283,2.9159615,2.292715,2.257227,1.1895247,-0.33820793,-0.40623084,-0.21883157,-0.052455906,1.5206127,4.6182165,2.8049514,5.4327674,3.1602035,1.1326934,0.0,0.08343029,-0.068083845,-0.21071208,2.0511754,1.8814051,-1.1109223,0.26271614,4.1505413,1.5497725,0.7547198,1.5729977,2.8075113,0.0867901,0.7827681,2.2920618,4.4175863,0.44134086,3.3100486,5.484227,1.5300732,3.7230248,6.1001263,3.603771,1.8319241,0.7702012,6.1222677,0.7557022,-0.79763204,-0.003928983,1.4900682,3.7560802,7.71485,-0.4126524,1.2099673,-1.1339937,1.0399567,6.667602,4.8195257,4.594161,0
0.1730076,5.1713314,0.68849355,2.7540748,3.159689,-0.8634074,2.0567558,1.9584758,3.0792785,3.88879,0.42151508,0.34712157,1.0463542,-0.72990614,2.7959008,3.1342864,2.1543736,5.198386,1.9904637,0.25662488,0.0,-0.8642363,-0.12657705,1.0548731,1.0182683,4.369819,-0.5561619,-0.837492,0.52544504,-1.2975119,1.1585501,2.029327,3.5303779,0.79645836,-0.2890148,2.9792774,3.6516879,-1.300179,1.614355,4.9887447,1.223449,3.6756747,6.878054,0.81277084,1.1137506,-0.20973954,3.2864769,1.5321947,-0.7310277,0.14464307,-0.993289,1.3560275,6.5012927,0.2438312,0.9913396,0.16860367,2.3114626,6.34705,6.366689,4.248041,0
0.83072484,5.6114254,0.79487956,4.4708676,3.68158,-1.0537896,3.9825332,2.613028,2.8938737,1.5707768,0.6557211,0.46072024,0.29494673,-0.60708845,2.9457057,4.1664166,0.7563381,5.4045024,3.7807546,1.564738,0.0,0.22469343,1.0842477,0.30722174,0.17134823,4.099826,0.2690549,0.31014848,1.0771661,-0.91813326,1.4370704,1.8823091,3.9909792,0.13215132,1.1738915,3.4305856,3.5149853,0.8395417,0.93327314,3.5968595,1.6307333,3.7709541,7.0109534,1.5394373,1.5907854,-0.06322625,4.951068,2.35174,0.68555,1.083302,0.3318632,2.5975685,6.1759267,0.23914304,0.12234243,-0.10636213,2.627503,6.9253535,5.573317,5.765439,0
0.81229323,5.809716,0.9530332,3.8301542,3.9845824,-0.7710103,4.5156255,3.1434128,2.1856792,1.215947,-0.50823057,0.7309247,0.107100144,0.20241578,2.0670679,5.3830814,1.562154,5.1155887,1.5802922,-0.6937131,0.0,-0.88721615,-0.08848145,0.47726777,1.3628553,3.5060449,-0.86064667,-0.11548379,0.77041256,-0.8387841,1.7513769,1.678651,4.100459,0.029010266,0.28129536,3.0113537,3.596371,-1.1360383,0.5966459,2.0960798,1.6266882,1.338359,6.566977,2.8887339,0.31804398,-0.27670848,4.9623766,0.4829616,-0.87371886,0.011223126,1.456063,4.0993047,7.5416446,0.37419975,1.093492,0.02616449,2.843525,6.432391,6.2082787,2.8739944,0
-0.47862232,5.08937,1.3792017,3.593383,3.0051281,0.07006854,2.1232667,2.1950212,2.0437407,0.011568322,-0.6493444,-0.03927096,0.13662979,-0.30574095,2.3508475,4.7178316,2.7080731,5.1468787,1.6575423,0.6416013,0.0,-1.0636325,-0.26485178,1.2121758,1.3047434,2.6596568,-0.73209375,-0.35000372,1.6558172,0.12769528,2.682848,1.8240364,4.813705,0.59834653,0.6992264,2.6582623,2.8180318,1.1141887,2.9290016,2.079141,1.0770407,3.8807714,6.5657635,1.8743186,0.6176817,1.2589973,3.9506114,0.29295713,-0.42374498,0.3720863,0.5580209,2.8523135,7.3932076,-1.1029973,1.2448726,-0.2507001,1.0090317,6.7936997,5.831753,4.1860194,0
-0.11002447,5.2424893,-0.04707745,5.4568458,3.8067977,-0.8698411,4.8442435,4.459336,1.7226104,1.4618065,-0.6578577,0.28848413,2.2688243,-0.58971596,1.3642031,2.4434714,2.0392056,5.6260505,4.2753077,0.8300881,0.0,-1.0038775,-0.67121434,1.0076799,0.831277,2.5192978,-1.179873,-0.2639204,3.6053236,2.6137223,2.064961,3.0707393,5.9915113,-0.56458795,-0.35094416,3.9785564,3.434721,-0.40463313,2.734582,4.542931,1.9011899,4.4942226,7.101206,2.8961945,0.5244581,-0.6162174,4.0653043,3.1060286,-0.90866596,-0.9437985,0.6887281,2.7933462,7.5196457,0.597094,0.120039426,-1.2498823,1.9181478,6.3247757,6.246485,5.920022,0
-0.5176461,6.0039525,1.8807142,4.1836634,4.059058,-0.7042073,1.9421967,3.5102606,2.3126175,2.9410646,-0.56444746,0.7860865,0.41350543,-0.42180794,1.9453173,4.109343,2.8803835,5.0271196,3.3833826,0.38004792,0.0,-0.6968084,-0.5763539,1.5865276,1.2073059,3.6665342,-1.3305746,-0.65545124,1.0587909,-0.25724226,2.4251175,2.548136,4.9306016,-0.083605595,-0.60913616,3.9734364,1.6609335,-0.388362,3.4418259,3.6970906,1.034921,3.605196,6.767984,0.6107655,0.08950782,0.6485045,3.7855728,2.1163218,-0.15176079,0.017385434,0.3076574,3.0949583,6.761569,0.6753433,1.6019338,-0.99975634,4.5964203,6.8560357,6.0632515,2.370971,0
1.5290827,4.537363,1.0927482,3.4313457,2.207983,-0.12515126,3.8945713,3.4244692,2.0231047,2.7569976,0.31610653,0.75279343,2.0588772,-0.420116,1.6714906,4.132115,2.5024328,5.3449507,3.3643343,0.77945083,0.0,-0.027584746,1.3622664,0.28261515,1.8167497,4.1059303,-0.37398753,0.16906202,1.4590633,-0.061423387,1.2963331,2.487289,2.7799382,0.4470487,0.21590866,2.7119603,3.1896942,-0.6575595,2.0442572,3.9345372,1.9682571,2.5242584,6.969768,1.1514814,1.8292367,-0.32169595,4.9141154,2.4142132,0.80452776,0.06921227,0.6496345,2.1081069,7.016619,0.004298634,1.0310512,-0.20584874,1.7992568,5.9986176,4.360817,4.3868365,0
-0.22650905,4.4781194,0.49749315,2.6578903,3.8968174,-0.012569828,4.121979,4.454659,3.78263,2.8827567,1.1223713,0.2166655,2.029219,-0.87817883,1.4727138,5.681171,2.3436906,5.6708946,2.203321,0.5914294,0.0,-0.025883175,0.37383792,1.5745804,1.1846125,4.33815,-0.812147,0.28106523,0.30640686,-1.4219849,0.6412114,2.1084316,4.484557,0.52203417,0.54838747,4.397787,3.5112195,-0.68688315,0.9068751,2.7750678,2.347116,2.6345043,7.0761533,0.0591908,1.3275412,-0.3693832,5.3259897,3.852452,0.4754125,0.21368858,-0.34710085,1.5109437,7.3789353,1.4119881,2.9040966,1.8240535,2.7287824,5.8107734,6.4128613,5.513541,0
-0.85030174,5.754211,0.19156744,3.5400412,4.046625,0.30135632,1.527156,2.7691672,2.547791,1.1823764,-0.5285242,0.19817005,0.063977174,-0.36118442,2.8040333,4.967138,3.0331333,5.4682956,2.5526135,1.2773015,0.0,-0.43089563,1.1112554,1.3247372,0.5653036,1.7445296,-0.7967902,-0.3754019,1.0110103,-0.46964285,0.8489284,2.215821,3.7948625,-0.2793958,-0.21728392,3.3330717,2.9166892,0.26612625,1.8594137,2.116265,0.38861617,2.1283693,6.8201947,0.6933344,0.11346791,1.5119832,3.523123,0.8776539,-0.75628096,1.4926018,0.66521895,3.1594262,7.0109477,-1.1468055,1.7958859,0.32580444,1.2399873,6.497496,5.7543483,4.0861187,0
0.58974254,5.4462676,1.3513505,2.6075559,3.097342,-0.40910396,3.5122886,1.2900715,1.5522349,0.92503965,0.11555339,0.9515055,1.3030164,-0.5512042,2.1828036,2.9757085,1.2245038,4.792247,3.7010045,0.144141,0.0,-0.40384272,-0.25222954,0.09199568,1.0888253,2.5610626,-0.77016884,-0.559613,2.319251,0.1788861,0.85143673,0.78751004,3.4287472,0.18021855,-0.21519253,1.7929747,3.7890418,0.30925995,2.2240677,3.7869117,1.7331632,3.1593447,6.045582,2.2661362,1.5977772,-0.04299303,4.2670336,1.0402013,-0.8093283,0.20159847,0.53387254,3.716523,6.3989067,-0.96886873,-0.067784436,0.5096254,1.8768309,7.058202,5.695864,3.505146,0
0.4553319,6.0856957,0.3075267,5.3379865,3.6074734,0.41452894,4.676058,3.6173124,3.0714328,1.6098541,-0.5752192,-0.63092,1.9012669,-0.8823526,1.9611942,5.407014,0.49762705,5.4502463,4.7497416,-0.13209152,0.0,-0.81807536,-0.43155345,-0.28743294,0.96289194,2.6967013,-0.60245043,-0.6237332,3.461029,-0.9375461,0.55366385,0.81918865,5.0359344,-0.25855494,0.6057444,3.4047518,5.0904775,-0.91720647,0.6087139,5.992033,2.4267583,3.525156,5.9544144,3.2260087,2.4009736,-1.0381052,5.7154517,0.54472303,-1.1631002,0.25416663,-0.7304697,5.0711603,6.8702407,-1.1839888,-0.68558186,1.1107141,-0.22238876,6.9380894,6.538628,5.4090066,0
